date,atr_avg,profit_loss,equity_change,avg_trade_per_day,win_trades,lost_trades,timeout_trades,avg_win,avg_loss,stop_loss_stats
2025-05-18 17:29:49,162.95319564554,0.0,0.0,1.0,0,0,0,0.0,0.0,0
2025-05-18 17:29:49,162.95319564554,0.0,0.0,1.0,0,0,0,0.0,0.0,0
2025-05-18 17:58:10,162.95319564554,0.0,69873.78497873436,1.0,0,0,0,0.0,0.0,0
2025-05-18 17:58:10,162.95319564554,0.0,69873.78497873436,1.0,0,0,0,0.0,0.0,0
2025-05-18 17:59:52,162.95319564554,0.0,69873.78497873436,1.0,0,0,0,0.0,0.0,0
2025-05-18 17:59:52,162.95319564554,0.0,69873.78497873436,1.0,0,0,0,0.0,0.0,0
